Chr	Start	End	Genome
A04	29325170	29506273	CFv4
A04	29546977	29572439	CFv4
A04	29572451	29602299	CFv4
A04	29606610	29632174	CFv4
A04	29632994	29672050	CFv4
A04	29683198	29709254	CFv4
A04	29717701	29741480	CFv4
A04	29748319	29780522	CFv4
A04	29793527	29818997	CFv4
A04	29831288	29842064	CFv4
A05	1268	41170	CFv4
A05	48943	172717	CFv4
A05	179554	492402	CFv4
A05	498129	710664	CFv4
A05	710809	859311	CFv4
A05	868729	1004988	CFv4
A05	1005598	1037322	CFv4
A05	1038179	1137375	CFv4
A05	1137500	1519747	CFv4
A05	1520707	1547753	CFv4
A05	1548358	2169214	CFv4
A05	2175673	2265424	CFv4
A05	2265427	2382494	CFv4
A05	2387913	2416944	CFv4
A05	2419534	2473314	CFv4
A05	2476699	2568760	CFv4
A05	2572369	2598654	CFv4
A05	2601461	2668170	CFv4
A05	2690461	2700921	CFv4
A05	2708079	3145856	CFv4
A05	3148730	3195691	CFv4
A05	3205259	3439267	CFv4
A05	3445777	3521132	CFv4
A05	3527164	3795417	CFv4
A05	3795523	3878136	CFv4
A05	3878332	4251852	CFv4
A05	4258036	4344046	CFv4
A05	4344047	4512838	CFv4
A05	4526191	4628491	CFv4
A05	4632017	4661091	CFv4
A05	4661251	4730640	CFv4
A05	4730831	4776582	CFv4
A05	4783671	4825615	CFv4
A05	4826250	6432095	CFv4
A05	6438793	7086434	CFv4
A05	7087175	7558623	CFv4
A05	7575124	7676241	CFv4
A05	7679913	7704223	CFv4
A05	7710893	7868258	CFv4
A05	7870163	7974720	CFv4
A05	7974999	8085671	CFv4
A05	8091489	8102804	CFv4
A05	8108995	8195191	CFv4
A05	8196653	8411624	CFv4
A05	8411626	10313775	CFv4
A05	10335275	10711727	CFv4
A05	10716435	10744464	CFv4
A05	10744827	10864214	CFv4
A05	10865540	10960187	CFv4
A05	10960721	11020727	CFv4
A05	11022885	11044481	CFv4
A05	11047491	11067996	CFv4
A05	11068145	11415896	CFv4
A05	11416222	12283932	CFv4
A05	12288738	13795117	CFv4
A05	13796054	13908014	CFv4
A05	13908170	15181775	CFv4
A05	15182209	15793766	CFv4
A05	15795099	17547305	CFv4
A05	17547331	19602554	CFv4
A05	19604350	20885984	CFv4
A05	20887948	21292609	CFv4
A05	21300687	21364556	CFv4
A05	21364642	21914736	CFv4
A05	21919734	22003276	CFv4
A05	22003278	22447170	CFv4
A05	22447172	22595860	CFv4
A05	22595976	22636109	CFv4
A05	22636394	22725677	CFv4
A05	22727862	23369332	CFv4
A05	23374314	23398836	CFv4
A05	23401078	23487858	CFv4
A05	23503130	23542712	CFv4
A05	23549964	23564262	CFv4
A05	23564263	24053204	CFv4
A05	24092624	24546825	CFv4
A05	24548819	24607095	CFv4
A05	24614636	24685576	CFv4
A05	24685579	24782804	CFv4
A05	24783600	24904664	CFv4
A05	24912290	25129818	CFv4
A05	25133905	25432478	CFv4
A05	25672371	25917944	CFv4
A05	25918281	26098353	CFv4
A05	26101018	26134465	CFv4
A05	26134467	26327075	CFv4
A05	26327079	27391595	CFv4
A05	27398806	27612729	CFv4
A05	27625547	27637604	CFv4
A05	27642733	27693007	CFv4
A05	27693564	27805700	CFv4
A05	27825437	27878652	CFv4
A05	27879529	28111830	CFv4
A05	28122049	28133964	CFv4
A05	28140051	28275178	CFv4
A05	28281157	28351314	CFv4
A05	28365000	28383795	CFv4
A05	28385265	28436621	CFv4
A05	28452725	28489293	CFv4
A05	28504864	28623710	CFv4
A05	28629961	28650002	CFv4
A05	28655221	28677465	CFv4
A05	28696781	28710695	CFv4
A05	28717049	28811710	CFv4
A05	28825063	28847254	CFv4
A05	28852600	28878466	CFv4
A05	28900628	28967146	CFv4
A05	28969214	29050297	CFv4
A05	29055863	29082060	CFv4
A05	29088401	29496557	CFv4
A05	29522475	29533810	CFv4
A05	29564259	29580952	CFv4
A05	29765515	29798939	CFv4
A05	29809459	29838201	CFv4
A05	29839466	29851409	CFv4
A05	29855822	29868658	CFv4
A05	29893963	29906729	CFv4
A05	29922060	29970266	CFv4
A05	29985761	30045591	CFv4
A05	30063236	30128276	CFv4
A05	30131972	30210190	CFv4
A05	30259240	30284266	CFv4
A05	30290175	30333272	CFv4
A05	30337010	30372743	CFv4
A05	30372744	30391024	CFv4
A05	30393257	30427778	CFv4
A05	30431836	30488353	CFv4
A05	30496312	30563061	CFv4
A05	30578151	34291608	CFv4
A05	34291904	34465986	CFv4
A05	34471293	34557348	CFv4
A05	34564354	35070421	CFv4
A05	35071553	35517704	CFv4
A05	35518313	35584925	CFv4
A05	35589772	35601390	CFv4
A05	35604872	35982848	CFv4
A05	35991126	37212077	CFv4
A05	37213229	37225586	CFv4
A05	37230999	37303409	CFv4
A05	37318201	37328363	CFv4
A05	37336445	37348799	CFv4
A05	37365109	38009074	CFv4
A05	38014245	38389618	CFv4
A05	38395205	38603193	CFv4
A05	38603979	38986604	CFv4
A05	38991842	39085098	CFv4
A05	39085100	39145116	CFv4
A05	39147626	40039091	CFv4
A05	40042700	40112293	CFv4
A05	40113241	40474577	CFv4
A05	40477595	40540717	CFv4
A05	40546110	40639960	CFv4
A05	40644174	40688658	CFv4
A05	40688801	40944403	CFv4
A05	40951049	41146688	CFv4
A05	41146744	41440932	CFv4
A05	41443595	41487641	CFv4
A05	41487954	41543945	CFv4
A05	41556127	41572046	CFv4
A05	41575778	41697611	CFv4
A05	41714818	41979022	CFv4
A05	41979703	43129126	CFv4
A05	43129151	43217296	CFv4
A05	43221868	43275234	CFv4
A05	43277623	43582091	CFv4
A05	43583401	43613912	CFv4
A05	43621015	43765612	CFv4
A05	43771650	43795121	CFv4
A05	43805446	43841929	CFv4
A05	43842002	43906644	CFv4
A05	43907379	44220066	CFv4
A05	44221965	44350712	CFv4
A05	44357076	44390540	CFv4
A05	44435713	44467262	CFv4
A05	44480591	44549927	CFv4
A05	44551471	44626756	CFv4
A05	44628053	44894122	CFv4
A05	44894236	44907827	CFv4
A05	44907857	44996119	CFv4
A05	44996128	45441142	CFv4
A05	45446317	45595726	CFv4
A05	45603931	45682615	CFv4
A05	45719985	45741598	CFv4
A05	45745588	45881454	CFv4
A05	45881930	46010955	CFv4
A05	46013488	46051120	CFv4
A05	46051398	46264969	CFv4
A05	46268432	46439210	CFv4
A05	46439365	46531937	CFv4
A05	46543303	46744357	CFv4
A06	21086	84928	CFv4
A06	100755	132050	CFv4
A06	139791	156885	CFv4
A06	200803	210929	CFv4
A06	212756	278517	CFv4
A06	288972	314178	CFv4
A06	325597	395894	CFv4
A06	396199	803984	CFv4
A06	803986	819634	CFv4
A06	859211	869573	CFv4
A06	943460	957689	CFv4
A06	965819	978447	CFv4
A06	990938	1010946	CFv4
A06	1011958	1148887	CFv4
A06	1153575	1207230	CFv4
A06	1230662	1693332	CFv4
A06	1696921	2453286	CFv4
A06	2481449	2498852	CFv4
A06	2520855	2621647	CFv4
A06	2627977	2646778	CFv4
A06	2651772	3112834	CFv4
A06	3117094	3173357	CFv4
A06	3178375	3209707	CFv4
A06	3211720	3281132	CFv4
A06	3283899	3398061	CFv4
A06	3398448	3493229	CFv4
A06	3504382	3572434	CFv4
A06	3576819	3639518	CFv4
A06	3650213	3671104	CFv4
A06	3677122	3824906	CFv4
A06	3836173	4106460	CFv4
A06	4115310	4193260	CFv4
A06	4201289	4534941	CFv4
A06	4542214	4595388	CFv4
A06	4601780	4964361	CFv4
A06	4969744	5049556	CFv4
A06	5066044	5184355	CFv4
A06	5185282	5201306	CFv4
A06	5208864	5578836	CFv4
A06	5593443	5651541	CFv4
A06	5660565	5715632	CFv4
A06	5764948	5785815	CFv4
A06	5785862	6204896	CFv4
A06	6205546	6296517	CFv4
A06	6308217	6338234	CFv4
A06	6356864	6399789	CFv4
A06	6418968	6439412	CFv4
A06	6479271	6499409	CFv4
A06	6502721	6564418	CFv4
A06	6565600	6582790	CFv4
A06	6585561	6621657	CFv4
A06	6632796	6664476	CFv4
A06	6669381	6730995	CFv4
A06	6731235	6746219	CFv4
A06	6746359	6962496	CFv4
A06	6968181	7013347	CFv4
A06	7017794	7104565	CFv4
A06	7108031	7128913	CFv4
A06	7131806	7301177	CFv4
A06	7301473	7629157	CFv4
A06	7629302	7797648	CFv4
A06	7798018	7875668	CFv4
A06	7880543	7898467	CFv4
A06	7916122	7941094	CFv4
A06	7949195	8330050	CFv4
A06	8337741	8544107	CFv4
A06	8544111	8575358	CFv4
A06	8578404	8629916	CFv4
A06	8634017	9091947	CFv4
A06	9097232	9549608	CFv4
A06	9553095	9829689	CFv4
A06	9834584	9984769	CFv4
A06	9987911	10035598	CFv4
A06	10037278	10171805	CFv4
A06	10178319	10266145	CFv4
A06	10273087	10476185	CFv4
A06	10511127	10536332	CFv4
A06	10546651	11311704	CFv4
A06	11311814	11323798	CFv4
A06	11331100	11359321	CFv4
A06	11360424	11388210	CFv4
A06	11410548	11555279	CFv4
A06	11626888	11844606	CFv4
A06	11846559	11955923	CFv4
A06	11956133	12198284	CFv4
A06	12205829	12493412	CFv4
A06	12496063	13243306	CFv4
A06	13250525	13420638	CFv4
A06	13420925	13987099	CFv4
A06	13989324	14180220	CFv4
A06	14185620	14553422	CFv4
A06	14557634	14694609	CFv4
A06	14701553	16223952	CFv4
A06	16239194	16250493	CFv4
A06	16250674	16317234	CFv4
A06	16336652	16368559	CFv4
A06	16372053	16383620	CFv4
A06	16529332	16540842	CFv4
A06	16597083	16612161	CFv4
A06	16663918	16740206	CFv4
A06	16744766	16756832	CFv4
A06	16814735	16828718	CFv4
A06	16863022	16954747	CFv4
A06	16963602	17006474	CFv4
A06	17012081	17022380	CFv4
A06	17034516	17055272	CFv4
A06	17172213	17189297	CFv4
A06	17211239	17228725	CFv4
A06	17228916	17247716	CFv4
A06	17341808	17453314	CFv4
A06	17499236	17512797	CFv4
A06	17513581	17563795	CFv4
A06	17689169	17720744	CFv4
A06	17735653	17750884	CFv4
A06	17758247	17778876	CFv4
A06	17823979	17836085	CFv4
A06	17934921	17946682	CFv4
A06	17949311	17964441	CFv4
A06	17972604	17996483	CFv4
A06	18008156	18018603	CFv4
A06	18028043	18041708	CFv4
A06	18097180	18128732	CFv4
A06	18146757	18165814	CFv4
A06	18174250	18191815	CFv4
A06	18275546	18288488	CFv4
A06	18382141	18409346	CFv4
A06	18415227	18439451	CFv4
A06	18466646	18525155	CFv4
A06	18530806	18601540	CFv4
A06	18648772	18670996	CFv4
A06	18675763	19137947	CFv4
A06	19153398	19168671	CFv4
A06	19184333	19235780	CFv4
A06	19247310	19260674	CFv4
A06	19304374	19324398	CFv4
A06	19340340	19351039	CFv4
A06	19581890	19596315	CFv4
A06	19651634	19691349	CFv4
A06	19698282	19777547	CFv4
A06	19803504	19814991	CFv4
A06	19964833	19981426	CFv4
A06	20000802	20012688	CFv4
A06	20081600	20098053	CFv4
A06	20125741	20137260	CFv4
A06	20141233	20167705	CFv4
A06	20168370	20858424	CFv4
A06	20877621	20916166	CFv4
A06	20926373	21008647	CFv4
A06	21027168	21271315	CFv4
A06	21279957	21360005	CFv4
A06	21478876	21495851	CFv4
A06	21513139	22105578	CFv4
A06	22108138	22144830	CFv4
A06	22149190	22552386	CFv4
A06	23360257	23382354	CFv4
A06	23421533	23432033	CFv4
A06	23515408	23543826	CFv4
A06	23553766	23565066	CFv4
A06	23584599	23602579	CFv4
A06	25176370	25188875	CFv4
A06	25189848	25229096	CFv4
A06	25229101	25784585	CFv4
A06	25812644	25951265	CFv4
A06	25952295	25990307	CFv4
A06	26042397	26239679	CFv4
A06	26244201	26266242	CFv4
A06	26273319	26289154	CFv4
A06	26289558	26419886	CFv4
A06	26447538	26562853	CFv4
A06	26588469	26599778	CFv4
A06	26609353	26770794	CFv4
A06	26779284	26793336	CFv4
A06	26794504	26850888	CFv4
A06	26850890	26882474	CFv4
A06	26890849	26921457	CFv4
A06	26940035	26952740	CFv4
A06	26973160	26992882	CFv4
A06	27023059	27034969	CFv4
A06	27036697	27056660	CFv4
A06	27065031	27085154	CFv4
A06	27093659	27145659	CFv4
A06	27167152	27178351	CFv4
A06	27185998	27245002	CFv4
A06	27245188	27612438	CFv4
A06	27612526	27626533	CFv4
A06	27627432	27670843	CFv4
A06	27682772	27693484	CFv4
A06	27725198	27798404	CFv4
A06	27822486	27834149	CFv4
A06	27862724	27905155	CFv4
A06	27913173	27931210	CFv4
A06	27947294	27968688	CFv4
A06	27984997	28094815	CFv4
A06	28094954	28128433	CFv4
A06	28135324	28332106	CFv4
A06	28333024	28457434	CFv4
A06	28482391	28614279	CFv4
A06	28622070	28872100	CFv4
A06	28873380	28885399	CFv4
A06	28892747	28947706	CFv4
A06	28959538	29107885	CFv4
A06	29109922	29121399	CFv4
A06	29157167	29171468	CFv4
A06	29188294	29200162	CFv4
A06	29207287	29221178	CFv4
A06	29276296	29324544	CFv4
A06	29331579	29357247	CFv4
A06	29364123	29382897	CFv4
A06	29392587	29407692	CFv4
A06	29407827	29473232	CFv4
A06	29473235	29503274	CFv4
A06	29575790	29602299	CFv4
A06	29604290	29658579	CFv4
A06	29693190	29712718	CFv4
A06	29736489	29769565	CFv4
A06	29778194	29822332	CFv4
A06	29823613	29836207	CFv4
A06	29855347	29889375	CFv4
A06	29897913	29931259	CFv4
A06	29933851	29997975	CFv4
A06	29998777	30084884	CFv4
A06	30086366	30101555	CFv4
A06	30118247	30381356	CFv4
A06	30387844	30448542	CFv4
A06	30512841	30689842	CFv4
A06	30700184	30725251	CFv4
A06	30746923	31004374	CFv4
A06	31011296	31162016	CFv4
A06	31515446	31584351	CFv4
A06	31738590	31802737	CFv4
A06	31828276	31918045	CFv4
A06	31936831	31950359	CFv4
A06	31969773	31982956	CFv4
A06	31990987	32010272	CFv4
A06	32025682	32041748	CFv4
A06	32047269	32062671	CFv4
A06	32077475	32106977	CFv4
A06	32117002	32198648	CFv4
A06	32198853	32273586	CFv4
A06	32275375	32349798	CFv4
A06	32361978	32377923	CFv4
A06	32386221	32443958	CFv4
A06	32454260	32465448	CFv4
A06	32479592	32515369	CFv4
A06	32518908	32579798	CFv4
A06	32584412	32597321	CFv4
A06	32615273	32949004	CFv4
A06	32949009	33131411	CFv4
A06	33131424	33353163	CFv4
A06	33359917	34028611	CFv4
A06	34037813	34130900	CFv4
A06	34131128	34608888	CFv4
A06	34609079	34791846	CFv4
A06	34806649	35280305	CFv4
A06	35280307	35439998	CFv4
A06	35446930	35618623	CFv4
A06	35627109	35877347	CFv4
A06	35902376	35918204	CFv4
A06	35919146	35944319	CFv4
A06	35946037	35978307	CFv4
A06	35981280	36146688	CFv4
A06	36146910	36192817	CFv4
A06	36192905	36644418	CFv4
A06	36682787	36822018	CFv4
A06	36841550	36873056	CFv4
A06	36892758	36902984	CFv4
A06	36914200	36976151	CFv4
A06	36976155	36986375	CFv4
A06	37015824	37026244	CFv4
A06	37026542	37161658	CFv4
A06	37164714	39799248	CFv4
A06	39800339	39943618	CFv4
A06	39944279	39977972	CFv4
A06	39985139	40588314	CFv4
A06	40591539	41807604	CFv4
A06	41809496	42121609	CFv4
A06	42123437	42382571	CFv4
A06	42388898	42400694	CFv4
A06	42403128	42416356	CFv4
A06	42416612	42429930	CFv4
A06	42429957	42525015	CFv4
A06	42527280	42718353	CFv4
A06	42720475	42766063	CFv4
A06	42775391	42839196	CFv4
A06	42842538	42988114	CFv4
A06	42988800	43318833	CFv4
A06	43322302	43475822	CFv4
A06	43476684	43623814	CFv4
A06	43625486	43772315	CFv4
A06	43776536	43967144	CFv4
A06	43968274	44092110	CFv4
A06	44097660	44124120	CFv4
A06	44124202	44169806	CFv4
A06	44174191	44186556	CFv4
A06	44191601	44266790	CFv4
A06	44271718	45775184	CFv4
A06	45790997	45802332	CFv4
A06	45803956	45838378	CFv4
A06	45838576	45856854	CFv4
A06	45862292	45877982	CFv4
A06	45879186	46007895	CFv4
A06	46014611	46054115	CFv4
A06	46081163	46108718	CFv4
A06	46119842	46157140	CFv4
A06	46161742	46184911	CFv4
A06	46185431	46241293	CFv4
A06	46243973	46362758	CFv4
A06	46375979	46388733	CFv4
A06	46389460	46431952	CFv4
A06	46434060	46447363	CFv4
A06	46468247	46480649	CFv4
A06	46485885	46519341	CFv4
A06	46525061	46545489	CFv4
A06	46559880	46596453	CFv4
A06	46605938	46743716	CFv4
A06	46746337	46910678	CFv4
A06	46914312	47010494	CFv4
A06	47010851	47165879	CFv4
A06	47168422	47456508	CFv4
A06	47461219	47507963	CFv4
A06	47507964	47810309	CFv4
A06	47810454	48217669	CFv4
A06	48223275	48716335	CFv4
A06	48719100	48754335	CFv4
A06	48770563	48802642	CFv4
A06	48843389	48868204	CFv4
A06	48869905	48932628	CFv4
A06	48958229	49246728	CFv4
A06	49246836	49810747	CFv4
A06	49812850	50010806	CFv4
A06	50011358	50050418	CFv4
A06	50063323	50548744	CFv4
A06	50548908	50669592	CFv4
A06	50682610	50706665	CFv4
A06	50710074	50799023	CFv4
A06	50799711	50850561	CFv4
A06	50858902	50893353	CFv4
A06	50902510	50952051	CFv4
A06	50957781	51056607	CFv4
A06	51059801	51077414	CFv4
A06	51082188	51577729	CFv4
A06	51589541	51633699	CFv4
A06	51635457	51652624	CFv4
A06	51658591	51943483	CFv4
A06	51944515	51986357	CFv4
A07	75	981106	CFv4
A07	981134	1066831	CFv4
A07	1082248	2114698	CFv4
A07	2120091	2453968	CFv4
A07	2457792	3391707	CFv4
A07	3391852	4186365	CFv4
A07	4186373	5978922	CFv4
A07	5986289	6075641	CFv4
A07	6080539	6091585	CFv4
A07	6091771	6169739	CFv4
A07	6222805	6389406	CFv4
A07	6392512	6423824	CFv4
A07	6524175	6538100	CFv4
A07	6675087	6685401	CFv4
A07	6735636	6755691	CFv4
A07	6758628	6798924	CFv4
A07	6816446	6827128	CFv4
A07	6857323	6871537	CFv4
A07	6898086	6939262	CFv4
A07	6944340	6986563	CFv4
A07	7070122	7102265	CFv4
A07	7121662	7141738	CFv4
A07	7192761	7206574	CFv4
A07	7361449	7392332	CFv4
A07	7411636	7448778	CFv4
A07	7517022	7579884	CFv4
A07	7583846	7617740	CFv4
A07	7690221	7745422	CFv4
A07	7746863	7775177	CFv4
A07	7816793	8138658	CFv4
A07	8142071	8639655	CFv4
A07	8692216	8716644	CFv4
A07	8763509	8805714	CFv4
A07	8864620	8906122	CFv4
A07	9011011	9029492	CFv4
A07	9032720	9045663	CFv4
A07	9151191	9208363	CFv4
A07	9252277	9264875	CFv4
A07	9296567	9316643	CFv4
A07	9375445	9391680	CFv4
A07	9396660	9411102	CFv4
A07	9413771	9424158	CFv4
A07	9443579	9462918	CFv4
A07	9478775	9490030	CFv4
A07	9491748	9503743	CFv4
A07	9552779	9563369	CFv4
A07	9606365	9658113	CFv4
A07	9663232	9677127	CFv4
A07	9678545	9744482	CFv4
A07	9756531	9784641	CFv4
A07	9815609	9827274	CFv4
A07	9827991	9862994	CFv4
A07	9871680	9895315	CFv4
A07	10041057	10068772	CFv4
A07	10103544	10120181	CFv4
A07	10139826	10150045	CFv4
A07	10211885	10222464	CFv4
A07	10246758	10276950	CFv4
A07	10287843	10312715	CFv4
A07	10330158	10343108	CFv4
A07	10361487	10420942	CFv4
A07	10459174	10623734	CFv4
A07	10637972	10691447	CFv4
A07	10696438	10722448	CFv4
A07	10733716	10765153	CFv4
A07	10766930	10900321	CFv4
A07	10940383	10960875	CFv4
A07	11003029	11013149	CFv4
A07	11019120	11035306	CFv4
A07	11073326	11097703	CFv4
A07	11106115	11122170	CFv4
A07	11129270	11144433	CFv4
A07	11148497	11181877	CFv4
A07	11230949	11263760	CFv4
A07	11272952	11385027	CFv4
A07	11413245	11423600	CFv4
A07	11425987	11499623	CFv4
A07	11517381	11719986	CFv4
A07	11724920	11793666	CFv4
A07	11843108	11857523	CFv4
A07	11895960	11981831	CFv4
A07	12047434	12059453	CFv4
A07	12088796	12165947	CFv4
A07	12183435	12199902	CFv4
A07	12201204	12220027	CFv4
A07	12244452	12374143	CFv4
A07	12382265	12407384	CFv4
A07	12427665	12450181	CFv4
A07	12479483	12567298	CFv4
A07	12567501	12616630	CFv4
A07	12661479	12672710	CFv4
A07	12689955	12701004	CFv4
A07	12744965	12760932	CFv4
A07	12809504	12821223	CFv4
A07	12929828	12974037	CFv4
A07	12974178	12998125	CFv4
A07	13041654	13053239	CFv4
A07	13066045	13078174	CFv4
A07	13082048	13111301	CFv4
A07	13131037	13258525	CFv4
A07	13281409	13327950	CFv4
A07	13381146	13392719	CFv4
A07	13435297	13459163	CFv4
A07	13756908	13776654	CFv4
A07	13804739	13824789	CFv4
A07	13840342	13952729	CFv4
A07	14085976	14102026	CFv4
A07	14117817	14150563	CFv4
A07	14180665	14267074	CFv4
A07	14298720	14314712	CFv4
A07	14385593	14412171	CFv4
A07	14449417	14488781	CFv4
A07	14503177	14556754	CFv4
A07	14673669	14714499	CFv4
A07	14720612	14795997	CFv4
A07	14835862	14870528	CFv4
A07	14885226	14895714	CFv4
A07	14911206	14921690	CFv4
A07	14927323	14969661	CFv4
A07	14971624	14990793	CFv4
A07	15009109	15071330	CFv4
A07	15104878	15157546	CFv4
A07	15180681	15193895	CFv4
A07	15211553	15223240	CFv4
A07	15236256	15341824	CFv4
A07	15403353	15456094	CFv4
A07	15465839	15488985	CFv4
A07	15492143	15518146	CFv4
A07	15553766	15603196	CFv4
A07	15631153	15672647	CFv4
A07	15693573	15710671	CFv4
A07	15724389	15743978	CFv4
A07	15753247	15773635	CFv4
A07	15821150	15896832	CFv4
A07	15900852	15948391	CFv4
A07	15988098	16008183	CFv4
A07	16019467	16082639	CFv4
A07	16092366	16376709	CFv4
A07	16379077	17128763	CFv4
A07	17129282	17183856	CFv4
A07	17196739	17514872	CFv4
A07	17543775	17645950	CFv4
A07	17648755	17869480	CFv4
A07	17873590	18415237	CFv4
A07	18459753	18473686	CFv4
A07	18515146	18529356	CFv4
A07	18532776	18752271	CFv4
A07	18752457	18890464	CFv4
A07	18894305	18920068	CFv4
A07	18920320	18936825	CFv4
A07	18937511	18961991	CFv4
A07	18978269	19032931	CFv4
A07	19034157	19239097	CFv4
A07	19245776	19853075	CFv4
A07	19859639	20165835	CFv4
A07	20171142	21302597	CFv4
A07	21307454	21328254	CFv4
A07	21332768	21874696	CFv4
A07	21877934	21891879	CFv4
A07	22065394	22080184	CFv4
A07	22093041	22103824	CFv4
A07	22108244	22126640	CFv4
A07	22133654	22144997	CFv4
A07	22166397	22181302	CFv4
A07	22209045	22233068	CFv4
A07	22253260	22327487	CFv4
A07	22327787	23243414	CFv4
A07	23248429	23468614	CFv4
A07	23473742	23494915	CFv4
A07	23499938	23521711	CFv4
A07	23524116	23834919	CFv4
A07	23835447	23914758	CFv4
A07	23915140	24004805	CFv4
A07	24005925	24023124	CFv4
A07	24055363	25219067	CFv4
A07	25219235	25595391	CFv4
A07	25607444	25821669	CFv4
A07	25833794	25974170	CFv4
A07	25999057	26189704	CFv4
A07	26189707	27702690	CFv4
A07	27704252	27880136	CFv4
A07	27884217	27904756	CFv4
A07	27910791	27948076	CFv4
A07	27948791	27965670	CFv4
A07	27975143	27994317	CFv4
A07	28002346	28289783	CFv4
A07	28290026	28487076	CFv4
A07	28493940	28879934	CFv4
A07	28882409	29185867	CFv4
A07	29221716	29254480	CFv4
A07	29254671	29365696	CFv4
A07	29365957	29464794	CFv4
A07	29470232	29633150	CFv4
A07	29634241	29665184	CFv4
A07	29684925	29955629	CFv4
A07	29963098	30008466	CFv4
A07	30008614	30080267	CFv4
A07	30084880	30668837	CFv4
A07	30668838	30949627	CFv4
A07	30953964	31054957	CFv4
A07	31067333	31335721	CFv4
A07	31337241	31360903	CFv4
A07	31365734	31409535	CFv4
A07	31410227	31422205	CFv4
A07	31424816	31475096	CFv4
A07	31475440	31551744	CFv4
A07	31553509	31868508	CFv4
A07	31869216	32383444	CFv4
A07	32393868	32523005	CFv4
A07	32523441	32682579	CFv4
A07	32683091	32928234	CFv4
A07	32930016	32940189	CFv4
A07	32944780	32964507	CFv4
A07	32973498	33065458	CFv4
A07	33065844	33186099	CFv4
A07	33187379	33209406	CFv4
A07	33219866	33236627	CFv4
A07	33240480	33324302	CFv4
A07	33325095	33415136	CFv4
A07	33416711	33722857	CFv4
A07	33724245	33951465	CFv4
A07	33961143	34125221	CFv4
A07	34133042	34312288	CFv4
A07	34312630	34328850	CFv4
A07	34329140	34406896	CFv4
A07	34410540	34802462	CFv4
A07	34802895	34818038	CFv4
A07	34832620	35047111	CFv4
A07	35050418	35137768	CFv4
A07	35138009	35221467	CFv4
A07	35228948	35271345	CFv4
A07	35271621	35538395	CFv4
A07	35539929	35853488	CFv4
A07	35856662	36176468	CFv4
A07	36176646	36329721	CFv4
A07	36353576	36397142	CFv4
A07	36401167	36450595	CFv4
A07	36455216	36555019	CFv4
A07	36555274	36582741	CFv4
A07	36583100	36632272	CFv4
A07	36637480	36928733	CFv4
A07	36939180	36963749	CFv4
A07	36980052	37004357	CFv4
A07	37021828	37149566	CFv4
A07	37151140	37319532	CFv4
A07	37333253	37397692	CFv4
A07	37398663	37412922	CFv4
A07	37412925	37451639	CFv4
A07	37463847	37858698	CFv4
A07	37858774	37898178	CFv4
A07	37906621	38218811	CFv4
A07	38225847	38256961	CFv4
A08	499	318490	CFv4
A08	322625	699395	CFv4
A08	700044	1248600	CFv4
A08	1257374	1474810	CFv4
A08	1483341	1939161	CFv4
A08	1939430	2218168	CFv4
A08	2227685	3197734	CFv4
A08	3206800	4661804	CFv4
A08	4671373	4693410	CFv4
A08	4701657	5490008	CFv4
A08	5490445	6001403	CFv4
A08	6006216	6345431	CFv4
A08	6347381	6728265	CFv4
A08	6775417	6828872	CFv4
A08	6841650	6854118	CFv4
A08	6855139	6890869	CFv4
A08	6891641	6905887	CFv4
A08	6906088	6916656	CFv4
A08	6986725	7006957	CFv4
A08	7015118	7040936	CFv4
A08	7106337	7164851	CFv4
A08	7269162	7309629	CFv4
A08	7323507	7335606	CFv4
A08	7335672	7361312	CFv4
A08	7373025	7396048	CFv4
A08	7434338	7459202	CFv4
A08	7474470	7494237	CFv4
A08	7538771	7551664	CFv4
A08	7562101	7574949	CFv4
A08	7693705	7735526	CFv4
